Supplier ID,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,
200750,Bizzy Tots Day Nursery Ltd (Long Itchington),51559902,R6107,SEN Statements Funding,"1,143.00",20/09/2019,Communities,
200752,Bizzy Tots Day Nursery Ltd (Rugby),51557182,R6106,Early Years Funding (PVIs and LA),"9,546.77",12/09/2019,Communities,
200752,Bizzy Tots Day Nursery Ltd (Rugby),51558027,R6106,Early Years Funding (PVIs and LA),"2,332.89",16/09/2019,Communities,
200767,Blue Arrow Ltd,51549307,R1101,Agency Staff Pay,"1,966.16",03/09/2019,Resources,
200767,Blue Arrow Ltd,51550513,R1101,Agency Staff Pay,"2,457.70",10/09/2019,Resources,
200767,Blue Arrow Ltd,51552643,R1101,Agency Staff Pay,"2,457.70",17/09/2019,Resources,
200767,Blue Arrow Ltd,51554335,R1101,Agency Staff Pay,"1,966.16",24/09/2019,Resources,
225295,Blue Bell Woods Day Nursery,51557218,R6106,Early Years Funding (PVIs and LA),"14,693.88",12/09/2019,Communities,
225295,Blue Bell Woods Day Nursery,51558104,R6106,Early Years Funding (PVIs and LA),"1,555.26",16/09/2019,Communities,
200768,Blue Chip Data Systems Ltd,51548367,R4506,IT Support & Maintenance,589.40,04/09/2019,Communities,
200772,Blue Windmill Nursery,51557316,R6106,Early Years Funding (PVIs and LA),"13,388.76",12/09/2019,Communities,
224803,BMW (UK) Ltd,51554949,R4030,Materials,"1,219.50",16/09/2019,Communities,
224803,BMW (UK) Ltd,51554948,R4030,Materials,653.52,16/09/2019,Communities,
228370,BNJ Consultants Ltd,51562018,R1101,Agency Staff Pay,842.85,30/09/2019,Communities,
228370,BNJ Consultants Ltd,51562023,R1101,Agency Staff Pay,527.10,30/09/2019,Communities,
,Bolsons Ltd,7110,,,605.00,16/09/2019,Communities,
,Bookerecomm,43263,,,561.36,30/09/2019,People Group,
213979,Boots UK Ltd,51558414,R5702,Payments to External Contractors,580.00,18/09/2019,Communities,
200823,Bradley Green Nursery School,51557337,R6106,Early Years Funding (PVIs and LA),"18,348.04",12/09/2019,Communities,
200823,Bradley Green Nursery School,51558098,R6106,Early Years Funding (PVIs and LA),"1,555.26",16/09/2019,Communities,
200833,Brambles Pre- School,51557300,R6106,Early Years Funding (PVIs and LA),"11,409.55",12/09/2019,Communities,
237731,Brandish Ltd (Vauxhall Coventry),51551494,R4030,Materials,775.13,02/09/2019,Communities,
211925,Bridge House Medical Centre,51561676,R5702,Payments to External Contractors,924.00,30/09/2019,Communities,
200856,Bridges Childcare,51551361,R6106,Early Years Funding (PVIs and LA),800.00,03/09/2019,Communities,
200856,Bridges Childcare,51557204,R6106,Early Years Funding (PVIs and LA),"9,337.59",12/09/2019,Communities,
200856,Bridges Childcare,51557987,R6106,Early Years Funding (PVIs and LA),"1,399.73",16/09/2019,Communities,
207698,Bright Horizons Day Nurseries,51557200,R6106,Early Years Funding (PVIs and LA),"19,905.79",12/09/2019,Communities,
207698,Bright Horizons Day Nurseries,51557998,R6106,Early Years Funding (PVIs and LA),"4,354.73",16/09/2019,Communities,
200861,Bright Kids,51557142,R6106,Early Years Funding (PVIs and LA),"13,357.72",12/09/2019,Communities,
200861,Bright Kids,51557194,R6106,Early Years Funding (PVIs and LA),"1,746.36",12/09/2019,Communities,
200861,Bright Kids,51558108,R6106,Early Years Funding (PVIs and LA),"2,332.89",16/09/2019,Communities,
200861,Bright Kids,51558045,R6106,Early Years Funding (PVIs and LA),"3,888.15",16/09/2019,Communities,
200865,Brinklow Quarry Ltd,51560923,R2754,Waste Management,"1,122.06",30/09/2019,Communities,
200865,Brinklow Quarry Ltd,51560924,R2754,Waste Management,"1,462.93",30/09/2019,Communities,
200867,Bristol Managed Services Ltd,51550216,R4015,Equipment Repair & Maintenance,"19,254.90",05/09/2019,Fire and Rescue,
200874,British Gas Trading Ltd t/a British Gas Business (Business Electricity ***4055),51555311,R2102,Energy Costs,783.68,06/09/2019,Resources,
225939,British Telecommunications Plc (****0158),51561895,C1030,"New Construction, Conversion & Renovation","941,601.18",27/09/2019,Capital,
201576,Broad Street Cygnets,51557201,R6106,Early Years Funding (PVIs and LA),"8,515.64",12/09/2019,Communities,
201576,Broad Street Cygnets,51558063,R6106,Early Years Funding (PVIs and LA),"1,555.26",16/09/2019,Communities,
218202,Broadreach House,51558612,R5702,Payments to External Contractors,"1,842.86",23/09/2019,Communities,
218202,Broadreach House,51558637,R5702,Payments to External Contractors,"2,978.57",23/09/2019,Communities,
219128,Broadway Lodge Ltd,51560703,R5702,Payments to External Contractors,"-1,842.86",20/09/2019,Communities,
200902,Bromford Housing Group (Room Hire ****7144),51556908,R5851,Supported Living,973.28,27/09/2019,People Group,
200902,Bromford Housing Group (Room Hire ****7144),51556910,R5851,Supported Living,"1,216.60",27/09/2019,People Group,
,Browne Jacobson,,C1060,,"145,828.69",26/09/2019,Communities,
234712,BSS and Associates Ltd,51552063,R5702,Payments to External Contractors,"3,692.00",18/09/2019,People Group,
200931,Bt Global Services (****7351),51559467,R4513,Telephones & Broadband,"1,972.15",18/09/2019,Communities,
200891,BT OneBillPlus (****5757),51555197,R4513,Telephones & Broadband,"6,091.57",06/09/2019,Fire and Rescue,
200891,BT OneBillPlus (****5757),51559471,R4513,Telephones & Broadband,"3,951.00",18/09/2019,Communities,
200891,BT OneBillPlus (****5757),51559118,R4513,Telephones & Broadband,"22,384.31",18/09/2019,Resources,
200891,BT OneBillPlus (****5757),51560964,R4513,Telephones & Broadband,746.24,24/09/2019,Resources,
200891,BT OneBillPlus (****5757),51561092,R4513,Telephones & Broadband,"1,202.84",25/09/2019,Resources,
200891,BT OneBillPlus (****5757),51561124,R4513,Telephones & Broadband,"1,175.47",25/09/2019,Resources,
200940,Budbrooke House Childrens Nursery Ltd,51557191,R6106,Early Years Funding (PVIs and LA),"25,846.13",12/09/2019,Communities,
200940,Budbrooke House Childrens Nursery Ltd,51558046,R6106,Early Years Funding (PVIs and LA),"1,555.26",16/09/2019,Communities,
221303,Budbrooke Medical Centre,51561624,R5702,Payments to External Contractors,"1,428.00",30/09/2019,Communities,
226833,Budbrooke Primary School (Academy),51559694,R6107,SEN Statements Funding,"2,024.00",20/09/2019,Communities,
226833,Budbrooke Primary School (Academy),51559490,R4441,Professional Fees,500.00,23/09/2019,Communities,
200947,Bulkington Village Centre,51549413,R2201,Rents & Lettings,693.95,04/09/2019,People Group,
200947,Bulkington Village Centre,51548658,R2201,Rents & Lettings,892.05,05/09/2019,People Group,
200947,Bulkington Village Centre,51557394,R2201,Rents & Lettings,707.00,19/09/2019,People Group,
200957,Burton Farms (Stratford) Ltd,51556421,R2201,Rents & Lettings,"20,462.94",20/09/2019,Communities,
200967,Busy Bees Childrens Day Nursery,51557338,R6106,Early Years Funding (PVIs and LA),"30,231.43",12/09/2019,Communities,
200968,Busy Bees Nursery Rugby,51557154,R6106,Early Years Funding (PVIs and LA),"34,067.99",12/09/2019,Communities,
200968,Busy Bees Nursery Rugby,51558087,R6106,Early Years Funding (PVIs and LA),"3,110.52",16/09/2019,Communities,
233358,Busy Bees Warwick,51557237,R6106,Early Years Funding (PVIs and LA),"18,145.46",12/09/2019,Communities,
233358,Busy Bees Warwick,51558065,R6106,Early Years Funding (PVIs and LA),"2,332.89",16/09/2019,Communities,
227666,Butterflies Day Nursery and Childcare,51557169,R6106,Early Years Funding (PVIs and LA),"11,770.86",12/09/2019,Communities,
227666,Butterflies Day Nursery and Childcare,51558084,R6106,Early Years Funding (PVIs and LA),"3,732.62",16/09/2019,Communities,
201042,CACI Ltd,51553343,R4409,Consultancy,"6,475.00",19/09/2019,Resources,
231900,Cadent Gas Ltd ops Misc Billing (****7668),51555266,C1030,"New Construction, Conversion & Renovation","19,038.00",10/09/2019,Capital,
201048,Caldecote Day Nursery,51557255,R6106,Early Years Funding (PVIs and LA),"19,559.23",12/09/2019,Communities,
226989,Cambian Group (Specialist Education Services),51552595,R6107,SEN Statements Funding,"22,666.67",20/09/2019,Communities,
201066,Cambridgeshire County Council,51553319,R6107,SEN Statements Funding,"11,689.42",27/09/2019,Communities,
201073,Campion School and Community College (ACAD) Leamington Spa,51555304,R6109,Funding payment to Academies and Non WCC Schools,"38,611.00",06/09/2019,Communities,
201073,Campion School and Community College (ACAD) Leamington Spa,51559650,R6107,SEN Statements Funding,"7,170.00",20/09/2019,Communities,
201078,Canon (UK) Ltd (****0502),51559890,R4015,Equipment Repair & Maintenance,"4,491.00",19/09/2019,Resources,
201078,Canon (UK) Ltd (****0502),51559886,R4310,"Printing, Photocopying and Reprographics","14,675.46",27/09/2019,Resources,
201078,Canon (UK) Ltd (****0502),51559892,R4310,"Printing, Photocopying and Reprographics","6,773.34",27/09/2019,Resources,
201078,Canon (UK) Ltd (****0502),51559894,R4015,Equipment Repair & Maintenance,625.00,27/09/2019,Resources,
210040,Capita Business Services Ltd t/a Knowledgepool Group Ltd (****4978),51557900,R4512,Software,767.08,20/09/2019,Resources,
213857,Capita Resourcing Ltd (****7892),51556080,R1101,Agency Staff Pay,"4,151.60",05/09/2019,Communities,
213857,Capita Resourcing Ltd (****7892),51553089,R1101,Agency Staff Pay,"5,189.50",06/09/2019,Communities,
213857,Capita Resourcing Ltd (****7892),51549204,R1101,Agency Staff Pay,"5,189.50",09/09/2019,Communities,
213857,Capita Resourcing Ltd (****7892),51550818,R1101,Agency Staff Pay,"5,189.50",13/09/2019,Communities,
213857,Capita Resourcing Ltd (****7892),51554032,R1101,Agency Staff Pay,"5,189.50",27/09/2019,Communities,
213857,Capita Resourcing Ltd (****7892),51554501,R1503,Staff DBS Checks,713.70,27/09/2019,Resources,
205656,Carers Support Service/Warwickshire Young Carers Project,51549943,R5501,Grants / Donations to External Organisations,"14,167.00",12/09/2019,People Group,
207694,Carers Trust Heart of England,51555906,R5807,Social Care Block Contracts,"41,250.00",30/09/2019,People Group,
201097,Caring Kindergartens Ltd,51557299,R6106,Early Years Funding (PVIs and LA),"14,320.15",12/09/2019,Communities,
201097,Caring Kindergartens Ltd,51558050,R6106,Early Years Funding (PVIs and LA),"1,555.26",16/09/2019,Communities,
201122,Carter Brown t/a The Expert Services Ltd,51557008,R4441,Professional Fees,"1,050.00",12/09/2019,Resources,
201122,Carter Brown t/a The Expert Services Ltd,51558705,R4441,Professional Fees,"1,050.00",18/09/2019,Resources,
201122,Carter Brown t/a The Expert Services Ltd,51558646,R4441,Professional Fees,"2,200.00",18/09/2019,Resources,
201122,Carter Brown t/a The Expert Services Ltd,51558577,R4441,Professional Fees,"2,200.00",18/09/2019,Resources,
201122,Carter Brown t/a The Expert Services Ltd,51558591,R4441,Professional Fees,829.32,18/09/2019,Resources,
201139,Castle Nursery School,51551366,R6106,Early Years Funding (PVIs and LA),"1,500.00",03/09/2019,Communities,
201139,Castle Nursery School,51557263,R6106,Early Years Funding (PVIs and LA),"41,905.27",12/09/2019,Communities,
201139,Castle Nursery School,51558015,R6106,Early Years Funding (PVIs and LA),777.63,16/09/2019,Communities,
201142,Caterpillar Nursery  - Leamington Spa  Ltd,51557927,R6106,Early Years Funding (PVIs and LA),"11,021.47",13/09/2019,Communities,
208039,Cathedral Leasing,51555320,R2201,Rents & Lettings,"5,937.50",11/09/2019,Resources,
222601,Cawston Grange Primary School - Academy,51555280,R6109,Funding payment to Academies and Non WCC Schools,"36,317.00",06/09/2019,Communities,
222601,Cawston Grange Primary School - Academy,51559666,R6107,SEN Statements Funding,"7,917.00",20/09/2019,Communities,
201159,CCS Media Ltd,51554400,R4503,Hardware,"2,036.20",27/09/2019,Resources,
200990,CD Mechanical and Electrical (Midlands) Ltd t/a CDME (Midlands),51550188,R2002,Building Maintenance,870.00,12/09/2019,Communities,
201160,Cdec Ltd,51548445,R4503,Hardware,"1,170.00",06/09/2019,Resources,
201160,Cdec Ltd,51551782,R4503,Hardware,919.00,19/09/2019,Resources,
201160,Cdec Ltd,51551901,R4503,Hardware,"23,055.00",19/09/2019,Resources,
201160,Cdec Ltd,51553046,R4503,Hardware,"2,893.00",26/09/2019,Resources,
201160,Cdec Ltd,51553290,R4503,Hardware,840.00,27/09/2019,Resources,
201160,Cdec Ltd,51553786,R4503,Hardware,"1,997.00",27/09/2019,Resources,
201160,Cdec Ltd,51554151,R4503,Hardware,"1,264.00",27/09/2019,Resources,
201160,Cdec Ltd,51554172,R4503,Hardware,"1,786.50",27/09/2019,Resources,
203368,CDW Ltd,51550386,R4503,Hardware,"1,876.80",13/09/2019,Resources,
203368,CDW Ltd,51553267,C1010,Acquisition Of New Assets,"11,741.31",26/09/2019,Capital,
203368,CDW Ltd,51554223,R4503,Hardware,704.00,27/09/2019,Resources,
203368,CDW Ltd,51553689,R4503,Hardware,700.00,27/09/2019,Resources,
210382,Central Surgery,51561636,R5702,Payments to External Contractors,"2,167.10",30/09/2019,Communities,
201184,CFOA  Services  Ltd (****7575),51550803,R4601,"Conferences, Staff Accommodation & Subsistence",600.00,13/09/2019,Fire and Rescue,
235972,Change Grow Live (CGL),51553765,R5702,Payments to External Contractors,"225,000.00",27/09/2019,Communities,
235972,Change Grow Live (CGL),51553766,R5702,Payments to External Contractors,"39,921.71",27/09/2019,Communities,
235972,Change Grow Live (CGL),51553764,R5702,Payments to External Contractors,"10,000.00",27/09/2019,Communities,
225738,Chapman Devere Consultants Ltd,51559629,R4441,Professional Fees,"1,815.80",19/09/2019,People Group,
225738,Chapman Devere Consultants Ltd,51559630,R4441,Professional Fees,"1,815.80",19/09/2019,People Group,
225738,Chapman Devere Consultants Ltd,51559609,R4441,Professional Fees,"1,815.80",27/09/2019,People Group,
221154,Chase Meadow Health Centre,51561697,R5702,Payments to External Contractors,532.00,30/09/2019,Communities,
201216,Cheeky Monkeys Day Nursery,51557236,R6106,Early Years Funding (PVIs and LA),"28,523.88",12/09/2019,Communities,
201216,Cheeky Monkeys Day Nursery,51558062,R6106,Early Years Funding (PVIs and LA),"10,109.19",16/09/2019,Communities,
237819,Cheeky Monkeys Day Nursery 2,51557190,R6106,Early Years Funding (PVIs and LA),"9,919.32",12/09/2019,Communities,
237819,Cheeky Monkeys Day Nursery 2,51558014,R6106,Early Years Funding (PVIs and LA),"5,443.41",16/09/2019,Communities,
201225,Chesford Grange Hotel,51551315,R2201,Rents & Lettings,627.00,11/09/2019,Communities,
239618,Chestnut Tree Nursery,51558551,R6106,Early Years Funding (PVIs and LA),"15,135.12",19/09/2019,Communities,
237821,Childbase Partnership Ltd t/a Nature Trails Day Nursery,51557257,R6106,Early Years Funding (PVIs and LA),"41,718.60",13/09/2019,Communities,
237821,Childbase Partnership Ltd t/a Nature Trails Day Nursery,51558080,R6106,Early Years Funding (PVIs and LA),777.63,16/09/2019,Communities,
201243,Chiltern Railways Company Ltd,51556491,R3301,Staff Travel,"1,568.90",11/09/2019,Communities,
201243,Chiltern Railways Company Ltd,51547823,R3301,Staff Travel,-606.10,11/09/2019,Resources,
201243,Chiltern Railways Company Ltd,51554115,R3301,Staff Travel,"1,482.00",13/09/2019,People Group,
201243,Chiltern Railways Company Ltd,51554120,R3301,Staff Travel,"1,300.65",13/09/2019,People Group,
201243,Chiltern Railways Company Ltd,51554192,R3301,Staff Travel,817.30,19/09/2019,Fire and Rescue,
201281,Chubb Fire Ltd,51560361,R2002,Building Maintenance,930.04,23/09/2019,Resources,
208360,CIPFA Business Ltd (****5849),51553324,R4702,Subscriptions To Organisations,"1,125.00",20/09/2019,Resources,
235763,Cititaxis Services,51559452,R3206,Client/Customer/Pupil Travel,745.00,27/09/2019,People Group,
201320,Clan Tools & Plant Ltd,51554374,R4015,Equipment Repair & Maintenance,646.50,27/09/2019,Fire and Rescue,
201320,Clan Tools & Plant Ltd,51556122,R4015,Equipment Repair & Maintenance,742.00,27/09/2019,Fire and Rescue,
213034,Clarendon Lodge Medical Practice,51561689,R5702,Payments to External Contractors,868.00,30/09/2019,Communities,
213034,Clarendon Lodge Medical Practice,51561717,R5702,Payments to External Contractors,500.10,30/09/2019,Communities,
201332,Claverdon Village Nursery,51557239,R6106,Early Years Funding (PVIs and LA),"18,899.50",12/09/2019,Communities,
201332,Claverdon Village Nursery,51558549,R6106,Early Years Funding (PVIs and LA),"2,332.89",16/09/2019,Communities,
201344,Clews Recycling Ltd,51550457,R5702,Payments to External Contractors,726.15,13/09/2019,Communities,
201344,Clews Recycling Ltd,51554101,R5702,Payments to External Contractors,521.18,27/09/2019,Communities,
201349,Clifton Playgroup,51557266,R6106,Early Years Funding (PVIs and LA),"18,547.51",12/09/2019,Communities,
201349,Clifton Playgroup,51558009,R6106,Early Years Funding (PVIs and LA),"1,244.21",16/09/2019,Communities,
219972,Clifton Road Surgery,51561660,R5702,Payments to External Contractors,672.00,30/09/2019,Communities,
201358,Clopton Nursery Trust,51557301,R6106,Early Years Funding (PVIs and LA),"30,885.74",12/09/2019,Communities,
201358,Clopton Nursery Trust,51558094,R6106,Early Years Funding (PVIs and LA),"10,057.35",16/09/2019,Communities,
234769,Closer 2 Home Ltd,51557372,R5459,Leaving Care Accommodation,"4,000.00",12/09/2019,People Group,
230374,Cobalt Telephone Technologies Ltd,51555323,R4513,Telephones & Broadband,"12,359.65",30/09/2019,Communities,
237181,Coleshill C of E Primary School (Birmingham Diocese MAT ),51557321,R6106,Early Years Funding (PVIs and LA),"26,253.61",13/09/2019,Communities,
237181,Coleshill C of E Primary School (Birmingham Diocese MAT ),51558054,R6106,Early Years Funding (PVIs and LA),"4,510.25",16/09/2019,Communities,
237181,Coleshill C of E Primary School (Birmingham Diocese MAT ),51559640,R6107,SEN Statements Funding,765.00,20/09/2019,Communities,
