Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
200576,Badenoch & Clark Ltd,51209678,R1101,Agency Staff Pay,2485,26/05/2017,Resources
200576,Badenoch & Clark Ltd,51208664,R1101,Agency Staff Pay,1719,26/05/2017,People Group
200576,Badenoch & Clark Ltd,51209109,R4409,Consultancy,1200,26/05/2017,Resources
200576,Badenoch & Clark Ltd,51209111,R1101,Agency Staff Pay,1137.5,26/05/2017,Resources
200576,Badenoch & Clark Ltd,51209112,R4409,Consultancy,2400,26/05/2017,Resources
200576,Badenoch & Clark Ltd,51209113,R1101,Agency Staff Pay,2160,26/05/2017,Resources
200576,Badenoch & Clark Ltd,51209666,R1101,Agency Staff Pay,1988,26/05/2017,Resources
,Balfour Beatty Living Places,,DP coded,,"62,726.62",15/05/2017,Communities
,Balfour Beatty Living Places,,DP coded,,"1,237,610.81",15/05/2017,Communities
200589,Balfour Beatty Living Places Ltd (****2460),51217101,R5707,Highways Maintenance Contract,1262691.67,19/05/2017,Communities
200589,Balfour Beatty Living Places Ltd (****2460),51217100,R5707,Highways Maintenance Contract,63997.81,19/05/2017,Communities
232605,Baltimore Consulting Ltd,51206392,R1101,Agency Staff Pay,920,05/05/2017,Communities
232605,Baltimore Consulting Ltd,51209216,R1101,Agency Staff Pay,1150,11/05/2017,Communities
232605,Baltimore Consulting Ltd,51209226,R1101,Agency Staff Pay,920,11/05/2017,Communities
232605,Baltimore Consulting Ltd,51213529,R1101,Agency Staff Pay,1150,18/05/2017,Communities
232605,Baltimore Consulting Ltd,51213531,R1101,Agency Staff Pay,920,18/05/2017,Communities
232605,Baltimore Consulting Ltd,51215713,R1101,Agency Staff Pay,1150,23/05/2017,Communities
232605,Baltimore Consulting Ltd,51217355,R1101,Agency Staff Pay,920,25/05/2017,Communities
232605,Baltimore Consulting Ltd,51217353,R1101,Agency Staff Pay,1150,25/05/2017,Communities
232605,Baltimore Consulting Ltd,51217284,R1101,Agency Staff Pay,920,25/05/2017,Communities
200593,Bambini Childcare Ltd,51217146,R4606,Pre-School Teachers Flexible Payments,1200,12/05/2017,Communities
100252,Bancroft Gardens,51220910,R5806,Residential Care,5264.76,24/05/2017,People Group
100252,Bancroft Gardens,51220910,R5806,Residential Care,2273.35,24/05/2017,People Group
100252,Bancroft Gardens,51220910,R5806,Residential Care,7884.89,24/05/2017,People Group
221969,Band Hatton Button LLP,51201120,R5802,Substitute Care,1089.52,19/05/2017,People Group
233407,Bang the Drum Productions Ltd,51197274,R4308,Photographers & Photos,600,03/05/2017,Resources
100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,51220943,R5806,Residential Care,5072.2,24/05/2017,People Group
100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,51220943,R5806,Residential Care,4485.65,24/05/2017,People Group
100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,51220943,R5806,Residential Care,1924.77,24/05/2017,People Group
100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,51220943,R5806,Residential Care,4449.07,24/05/2017,People Group
100015,Barchester Healthcare Homes Ltd T/A Cherry Trees Care Centre,51220943,R5806,Residential Care,3358.03,24/05/2017,People Group
100057,Barchester Healthcare Ltd - Overslade House (****7129),51221078,R5806,Residential Care,4176.98,24/05/2017,People Group
100057,Barchester Healthcare Ltd - Overslade House (****7129),51221078,R5806,Residential Care,5038.45,24/05/2017,People Group
219023,Barchester Healthcare Ltd (Harper Fields),51220993,R5806,Residential Care,3775.08,24/05/2017,People Group
232769,Barchester Healthcare Ltd (West Oak Care Home),51221177,R5806,Residential Care,1834.95,24/05/2017,People Group
100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,51220956,R5806,Residential Care,1099.29,24/05/2017,People Group
100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,51220956,R5806,Residential Care,2300,24/05/2017,People Group
100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,51220956,R5806,Residential Care,8096.26,24/05/2017,People Group
100021,Barchester Healthcare Ltd T/A Cubbington Mill Care Home,51220956,R5806,Residential Care,9207.63,24/05/2017,People Group
200613,Barnardo Services Ltd (****6716),51201430,R5702,Payments to External Contractors,59171,05/05/2017,People Group
200613,Barnardo Services Ltd (****6716),51201429,R5702,Payments to External Contractors,144092,05/05/2017,People Group
200613,Barnardo Services Ltd (****6716),51201426,R5702,Payments to External Contractors,52468,05/05/2017,People Group
200613,Barnardo Services Ltd (****6716),51201425,R5702,Payments to External Contractors,80569,05/05/2017,People Group
200613,Barnardo Services Ltd (****6716),51201403,R5702,Payments to External Contractors,200778,05/05/2017,People Group
